"Airline","Source","Destination","Flight_Duration","Total_Stops","Additional_Info","Day_of_Journey","Month_of_Journey","Year_of_Journey","Price"
"SpiceJet","Banglore","New Delhi","175.0","0.0","No info","4945","21","3","2019"
"Air India","Banglore","New Delhi","2420.0","2.0","No info","11791","3","3","2019"
"SpiceJet","Kolkata","Banglore","155.0","0.0","No check-in baggage included","3841","4","12","2019"
"GoAir","Banglore","Delhi","165.0","0.0","No info","4239","4","3","2019"
"Jet Airways","Banglore","New Delhi","640.0","1.0","No info","14815","3","6","2019"
"Jet Airways","Delhi","Cochin","560.0","2.0","No info","13014","6","9","2019"
"Multiple carriers","Delhi","Cochin","520.0","1.0","No info","11789","6","9","2019"
"Jet Airways","Kolkata","Banglore","540.0","1.0","In-flight meal not included","10031","24","3","2019"
"Air India","Kolkata","Banglore","1915.0","2.0","No info","13616","15","5","2019"
"Multiple carriers","Delhi","Cochin","395.0","1.0","No info","6838","21","3","2019"
"Jet Airways","Banglore","Delhi","180.0","0.0","No info","7229","24","5","2019"
"IndiGo","Banglore","Delhi","165.0","0.0","No info","4990","4","12","2019"
"GoAir","Delhi","Cochin","355.0","1.0","No info","5752","27","5","2019"
"Multiple carriers","Delhi","Cochin","625.0","2.0","No info","18191","5","9","2019"
"Jet Airways","Kolkata","Banglore","800.0","1.0","In-flight meal not included","10539","6","12","2019"
"Air Asia","Delhi","Cochin","865.0","1.0","No info","8327","3","9","2019"
"Jet Airways","Kolkata","Banglore","510.0","1.0","In-flight meal not included","10844","24","5","2019"
"SpiceJet","Kolkata","Banglore","140.0","0.0","No info","3873","6","12","2019"
"Jet Airways","Banglore","New Delhi","780.0","1.0","No info","13555","18","3","2019"
"Jet Airways","Kolkata","Banglore","1335.0","1.0","In-flight meal not included","10844","24","5","2019"
"Vistara","Banglore","Delhi","170.0","0.0","No info","5403","4","1","2019"
"Air India","Kolkata","Banglore","155.0","0.0","No info","4145","21","5","2019"
"Jet Airways","Delhi","Cochin","1425.0","1.0","In-flight meal not included","10577","6","9","2019"
"Air India","Delhi","Cochin","1420.0","2.0","No info","9925","5","9","2019"
"IndiGo","Mumbai","Hyderabad","90.0","0.0","No info","2754","15","6","2019"
"Air India","Kolkata","Banglore","1700.0","1.0","No info","7662","5","9","2019"
"Jet Airways","Mumbai","Hyderabad","815.0","1.0","No info","22294","3","12","2019"
"IndiGo","Banglore","New Delhi","170.0","0.0","No info","6144","15","3","2019"
"Jet Airways","Mumbai","Hyderabad","1260.0","2.0","No info","24210","3","6","2019"
"Multiple carriers","Delhi","Cochin","755.0","1.0","No info","12327","27","3","2019"
"SpiceJet","Mumbai","Hyderabad","80.0","0.0","No info","2437","18","3","2019"
"SpiceJet","Mumbai","Hyderabad","90.0","0.0","No info","2753","6","12","2019"
"Jet Airways","Kolkata","Banglore","840.0","1.0","No info","14151","21","5","2019"
"Vistara","Chennai","Kolkata","140.0","0.0","No info","11982","21","6","2019"
"IndiGo","Delhi","Cochin","565.0","2.0","No info","9413","3","3","2019"
"Air India","Delhi","Cochin","1560.0","2.0","No info","13022","15","5","2019"
"GoAir","Kolkata","Banglore","475.0","1.0","No info","3673","6","9","2019"
"Jet Airways","Delhi","Cochin","365.0","1.0","No info","15764","3","6","2019"
"Jet Airways","Delhi","Cochin","910.0","2.0","No info","12609","24","6","2019"
"Jet Airways Business","Banglore","New Delhi","280.0","1.0","Business class","57209","3","1","2019"
"Vistara","Banglore","Delhi","170.0","0.0","No info","5613","4","6","2019"
"Multiple carriers","Delhi","Cochin","870.0","1.0","No info","6630","21","3","2019"
"Jet Airways","Mumbai","Hyderabad","90.0","0.0","No info","5678","27","6","2019"
"Jet Airways","Banglore","New Delhi","530.0","1.0","In-flight meal not included","7045","21","3","2019"
"IndiGo","Kolkata","Banglore","155.0","0.0","No info","4148","3","9","2019"
"Air India","Banglore","New Delhi","745.0","1.0","No info","11003","3","3","2019"
"Air India","Delhi","Cochin","1640.0","1.0","No info","7480","18","5","2019"
"IndiGo","Kolkata","Banglore","155.0","0.0","No info","4804","5","12","2019"
"Jet Airways","Mumbai","Hyderabad","85.0","0.0","In-flight meal not included","4050","5","12","2019"
"Air India","Banglore","Delhi","165.0","0.0","No info","6961","27","6","2019"
"Jet Airways","Delhi","Cochin","1620.0","1.0","In-flight meal not included","10262","6","3","2019"
"Air Asia","Banglore","Delhi","170.0","0.0","No info","3383","6","12","2019"
"Air India","Delhi","Cochin","1590.0","1.0","No info","8119","3","9","2019"
"Jet Airways","Delhi","Cochin","1005.0","1.0","No info","14714","6","6","2019"
"Multiple carriers","Delhi","Cochin","780.0","1.0","No info","13259","6","3","2019"
"GoAir","Banglore","New Delhi","175.0","0.0","No info","7222","3","3","2019"
"Air Asia","Delhi","Cochin","865.0","1.0","No info","7353","5","9","2019"
"Jet Airways","Kolkata","Banglore","665.0","1.0","No info","14178","24","5","2019"
"Jet Airways","Banglore","New Delhi","1325.0","1.0","No info","26890","3","1","2019"
"Air India","Mumbai","Hyderabad","75.0","0.0","No info","3625","5","12","2019"
"Multiple carriers","Delhi","Cochin","455.0","1.0","No info","9001","6","3","2019"
"Air India","Kolkata","Banglore","155.0","0.0","No info","4145","27","5","2019"
"Jet Airways","Delhi","Cochin","425.0","2.0","In-flight meal not included","15544","5","9","2019"
"SpiceJet","Mumbai","Hyderabad","90.0","0.0","No info","2017","15","6","2019"
"Air India","Kolkata","Banglore","1165.0","2.0","No info","14424","15","5","2019"
"GoAir","Kolkata","Banglore","155.0","0.0","No info","3514","15","6","2019"
"IndiGo","Delhi","Cochin","415.0","1.0","No info","6628","27","5","2019"
"Jet Airways","Delhi","Cochin","1760.0","2.0","No info","15339","15","6","2019"
"Air India","Banglore","New Delhi","165.0","0.0","No info","7591","3","9","2019"
"Jet Airways","Delhi","Cochin","1015.0","1.0","In-flight meal not included","10262","6","1","2019"
"Jet Airways","Kolkata","Banglore","590.0","1.0","In-flight meal not included","10844","21","5","2019"
"Jet Airways","Delhi","Cochin","1125.0","2.0","No info","13014","6","6","2019"
"Air India","Kolkata","Banglore","1700.0","1.0","No info","7872","18","5","2019"
"IndiGo","Delhi","Cochin","195.0","0.0","No info","6541","15","5","2019"
"Air India","Banglore","New Delhi","985.0","1.0","No info","6987","15","3","2019"
"IndiGo","Banglore","Delhi","175.0","0.0","No info","4823","6","1","2019"
"Air India","Banglore","Delhi","180.0","0.0","No info","6961","21","5","2019"
"Jet Airways","Kolkata","Banglore","705.0","1.0","In-flight meal not included","9899","6","12","2019"
"Jet Airways","Banglore","New Delhi","375.0","1.0","No info","12295","3","12","2019"
"Air India","Kolkata","Banglore","1555.0","2.0","No info","6117","6","12","2019"
"SpiceJet","Chennai","Kolkata","135.0","0.0","No check-in baggage included","3543","5","1","2019"
"Air India","Delhi","Cochin","1595.0","2.0","No info","12646","3","6","2019"
"SpiceJet","Banglore","Delhi","175.0","0.0","No check-in baggage included","3919","18","5","2019"
"Air India","Banglore","New Delhi","1425.0","1.0","No info","6982","15","3","2019"
"Vistara","Kolkata","Banglore","1545.0","1.0","No info","13100","24","3","2019"
"Jet Airways","Delhi","Cochin","600.0","1.0","No info","16079","27","5","2019"
"Multiple carriers","Delhi","Cochin","755.0","1.0","No info","13082","3","9","2019"
"Air India","Banglore","Delhi","170.0","0.0","No info","6121","5","3","2019"
"IndiGo","Banglore","Delhi","180.0","0.0","No info","4823","6","12","2019"
"Jet Airways","Kolkata","Banglore","585.0","1.0","No info","13941","18","5","2019"
"Jet Airways","Banglore","Delhi","185.0","0.0","In-flight meal not included","4544","4","3","2019"
"Air India","Kolkata","Banglore","155.0","0.0","No info","4145","15","4","2019"
"SpiceJet","Banglore","Delhi","175.0","0.0","No check-in baggage included","3919","4","6","2019"
"Vistara","Chennai","Kolkata","140.0","0.0","No info","11982","6","1","2019"
"IndiGo","Delhi","Cochin","325.0","1.0","No info","5636","27","6","2019"
"Air India","Delhi","Cochin","1595.0","2.0","No info","8656","27","3","2019"
"Jet Airways","Kolkata","Banglore","365.0","1.0","In-flight meal not included","10844","5","12","2019"
"Multiple carriers","Delhi","Cochin","545.0","1.0","No info","9856","24","6","2019"
"IndiGo","Banglore","Delhi","170.0","0.0","No info","3943","4","9","2019"
"Air India","Banglore","New Delhi","920.0","2.0","No info","11570","3","3","2019"
"Air Asia","Kolkata","Banglore","150.0","0.0","No info","4409","4","12","2019"
"Air India","Delhi","Cochin","180.0","0.0","No info","6934","6","1","2019"
"Jet Airways","Banglore","New Delhi","690.0","1.0","No info","13817","3","12","2019"
"Jet Airways","Kolkata","Banglore","1450.0","1.0","No info","12121","5","9","2019"
"IndiGo","Kolkata","Banglore","155.0","0.0","No info","4804","18","6","2019"
"Jet Airways","Banglore","Delhi","180.0","0.0","In-flight meal not included","5769","6","12","2019"
"SpiceJet","Kolkata","Banglore","150.0","0.0","No info","4174","18","5","2019"
"SpiceJet","Banglore","New Delhi","175.0","0.0","No info","6309","24","3","2019"
"SpiceJet","Mumbai","Hyderabad","90.0","0.0","No check-in baggage included","1965","18","5","2019"
"Multiple carriers","Delhi","Cochin","835.0","1.0","In-flight meal not included","10406","27","5","2019"
"Air India","Kolkata","Banglore","245.0","1.0","No info","8996","5","12","2019"
"Jet Airways","Kolkata","Banglore","590.0","1.0","In-flight meal not included","10844","5","1","2019"
"Multiple carriers","Delhi","Cochin","435.0","1.0","No info","13377","27","6","2019"
"SpiceJet","Kolkata","Banglore","435.0","1.0","No info","8479","5","1","2019"
"Jet Airways","Banglore","New Delhi","860.0","1.0","No info","31825","3","1","2019"
"GoAir","Banglore","New Delhi","175.0","0.0","No info","5706","24","3","2019"
"Jet Airways","Banglore","New Delhi","1235.0","1.0","No info","12284","18","3","2019"
"Jet Airways","Banglore","Delhi","180.0","0.0","In-flight meal not included","4544","24","4","2019"
"Jet Airways","Delhi","Cochin","440.0","1.0","In-flight meal not included","6017","27","3","2019"
"Jet Airways","Kolkata","Banglore","475.0","1.0","No info","14781","21","5","2019"
"Air India","Delhi","Cochin","1820.0","2.0","No info","12646","6","6","2019"
"IndiGo","Chennai","Kolkata","145.0","0.0","No info","3858","6","9","2019"
"SpiceJet","Delhi","Cochin","295.0","1.0","No info","4957","4","1","2019"
"Jet Airways","Delhi","Cochin","1145.0","1.0","In-flight meal not included","10262","24","6","2019"
"Jet Airways","Kolkata","Banglore","1660.0","1.0","In-flight meal not included","10031","24","3","2019"
"Jet Airways","Kolkata","Banglore","865.0","1.0","No info","14388","5","12","2019"
"Jet Airways","Kolkata","Banglore","1660.0","1.0","In-flight meal not included","10844","15","5","2019"
"Jet Airways","Delhi","Cochin","1475.0","2.0","In-flight meal not included","8882","27","3","2019"
"Jet Airways","Delhi","Cochin","1615.0","2.0","No info","13014","24","6","2019"
"Air India","Kolkata","Banglore","545.0","1.0","No info","8366","6","6","2019"
"IndiGo","Delhi","Cochin","195.0","0.0","No info","6015","6","1","2019"
"Jet Airways","Delhi","Cochin","2860.0","2.0","No info","20694","3","6","2019"
"Jet Airways","Delhi","Cochin","705.0","1.0","No info","17024","3","3","2019"
"Multiple carriers","Delhi","Cochin","465.0","1.0","No info","14762","3","1","2019"
"Air India","Mumbai","Hyderabad","80.0","0.0","No info","3625","5","1","2019"
"IndiGo","Mumbai","Hyderabad","90.0","0.0","No info","2227","18","3","2019"
"IndiGo","Kolkata","Banglore","165.0","0.0","No info","4804","24","4","2019"
"Jet Airways","Mumbai","Hyderabad","85.0","0.0","No info","5678","6","9","2019"
"Jet Airways","Mumbai","Hyderabad","85.0","0.0","In-flight meal not included","2470","24","3","2019"
"Jet Airways","Banglore","New Delhi","405.0","1.0","No info","12284","18","3","2019"
"IndiGo","Banglore","Delhi","170.0","0.0","No info","3419","6","12","2019"
"Jet Airways","Delhi","Cochin","805.0","1.0","No info","12767","21","3","2019"
"Vistara","Banglore","Delhi","170.0","0.0","No info","4668","18","5","2019"
"SpiceJet","Banglore","Delhi","175.0","0.0","No info","3625","15","5","2019"
"SpiceJet","Chennai","Kolkata","135.0","0.0","No info","3597","27","5","2019"
"IndiGo","Kolkata","Banglore","150.0","0.0","No info","5224","21","4","2019"
"IndiGo","Delhi","Cochin","320.0","1.0","No info","6147","15","6","2019"
"Jet Airways","Banglore","Delhi","175.0","0.0","No info","8016","18","6","2019"
"Air India","Kolkata","Banglore","1390.0","2.0","No info","11148","5","1","2019"
"Jet Airways","Delhi","Cochin","830.0","2.0","No info","13376","15","6","2019"
"Air India","Delhi","Cochin","1485.0","2.0","No info","12488","6","12","2019"
"Jet Airways","Delhi","Cochin","805.0","1.0","In-flight meal not included","6017","21","3","2019"
"IndiGo","Banglore","Delhi","170.0","0.0","No info","4823","15","6","2019"
"Air India","Delhi","Cochin","1420.0","1.0","No info","7532","21","3","2019"
"Air India","Kolkata","Banglore","1210.0","2.0","No info","11432","6","9","2019"
"Vistara","Banglore","Delhi","165.0","0.0","No info","5088","6","6","2019"
"SpiceJet","Delhi","Cochin","310.0","1.0","No info","5351","27","3","2019"
"Vistara","Kolkata","Banglore","975.0","1.0","No info","8610","6","12","2019"
"Jet Airways","Delhi","Cochin","1365.0","2.0","In-flight meal not included","17271","3","6","2019"
"Jet Airways","Kolkata","Banglore","1285.0","1.0","In-flight meal not included","9314","21","5","2019"
"SpiceJet","Kolkata","Banglore","140.0","0.0","No info","3847","27","3","2019"
"Air India","Delhi","Cochin","615.0","1.0","No info","8372","15","5","2019"
"Multiple carriers","Delhi","Cochin","505.0","1.0","No info","10877","15","6","2019"
"SpiceJet","Banglore","Delhi","170.0","0.0","No info","4423","5","12","2019"
"IndiGo","Chennai","Kolkata","145.0","0.0","No info","6297","15","3","2019"
"Vistara","Delhi","Cochin","190.0","0.0","No info","6216","27","6","2019"
"Multiple carriers","Delhi","Cochin","660.0","1.0","No info","7933","6","6","2019"
"Multiple carriers","Delhi","Cochin","460.0","1.0","No info","10678","15","6","2019"
"SpiceJet","Mumbai","Hyderabad","85.0","0.0","No info","2017","18","3","2019"
"IndiGo","Delhi","Cochin","195.0","0.0","No info","5000","18","6","2019"
"Air India","Delhi","Cochin","800.0","2.0","No info","18736","3","9","2019"
"Jet Airways","Banglore","Delhi","180.0","0.0","In-flight meal not included","4030","5","1","2019"
"Jet Airways","Delhi","Cochin","1025.0","2.0","In-flight meal not included","10368","18","5","2019"
"Jet Airways","Kolkata","Banglore","1010.0","1.0","In-flight meal not included","9663","5","6","2019"
"Vistara","Banglore","Delhi","165.0","0.0","No info","5613","15","4","2019"
"Jet Airways","Kolkata","Banglore","1090.0","1.0","In-flight meal not included","7757","5","9","2019"
"IndiGo","Delhi","Cochin","515.0","1.0","No info","6442","15","6","2019"
"IndiGo","Mumbai","Hyderabad","90.0","0.0","No info","2754","5","6","2019"
"Air India","Banglore","New Delhi","165.0","0.0","No info","3758","24","3","2019"
"Air Asia","Delhi","Cochin","870.0","1.0","No info","6152","6","12","2019"
"Multiple carriers","Delhi","Cochin","840.0","1.0","No info","7618","21","3","2019"
"Air India","Delhi","Cochin","1410.0","2.0","No info","12646","3","3","2019"
"Jet Airways","Kolkata","Banglore","510.0","1.0","No info","14781","15","5","2019"
"Multiple carriers","Delhi","Cochin","930.0","1.0","No info","13377","27","6","2019"
"Jet Airways","Delhi","Cochin","195.0","0.0","No info","9564","27","5","2019"
"GoAir","Banglore","New Delhi","175.0","0.0","No info","6113","15","3","2019"
"Air India","Banglore","New Delhi","1600.0","2.0","2 Long layover","26480","3","1","2019"
"Jet Airways","Banglore","Delhi","180.0","0.0","In-flight meal not included","5769","6","12","2019"
"SpiceJet","Mumbai","Hyderabad","80.0","0.0","No info","1759","27","3","2019"
"IndiGo","Delhi","Cochin","500.0","1.0","No info","5883","6","12","2019"
"Air India","Banglore","Delhi","165.0","0.0","No info","5176","4","3","2019"
"IndiGo","Kolkata","Banglore","165.0","0.0","No info","4804","27","6","2019"
"GoAir","Banglore","Delhi","170.0","0.0","No info","3398","21","6","2019"
"Air India","Kolkata","Banglore","1195.0","2.0","No info","9416","24","5","2019"
"SpiceJet","Kolkata","Banglore","155.0","0.0","No check-in baggage included","3841","21","6","2019"
"Jet Airways","Delhi","Cochin","1325.0","1.0","In-flight meal not included","10262","27","6","2019"
"IndiGo","Kolkata","Banglore","155.0","0.0","No info","4804","24","6","2019"
"Jet Airways","Delhi","Cochin","620.0","1.0","In-flight meal not included","5177","4","3","2019"
"IndiGo","Mumbai","Hyderabad","95.0","0.0","No info","2437","5","9","2019"
"GoAir","Delhi","Cochin","440.0","1.0","No info","8422","3","9","2019"
"Multiple carriers","Delhi","Cochin","780.0","1.0","No info","13797","24","6","2019"
"Jet Airways","Delhi","Cochin","1125.0","2.0","In-flight meal not included","10368","6","6","2019"
"IndiGo","Delhi","Cochin","500.0","1.0","No info","7081","18","5","2019"
"IndiGo","Delhi","Cochin","675.0","1.0","No info","8513","3","3","2019"
